report_date,cookie_id,customer_id,ga_session_id,event_timestamp,search_term,search_result,after_search_click_timestamp,product_sku
2023-12-06,163694507.1679344678,8492,1701900505,2023-12-06 14:09:59,fulvic acid,exist search result,2023-12-06 14:10:07,85423-NOVEL-12874
2023-12-06,1920783472.1693431171,20092,1701899008,2023-12-06 14:10:08,black cohosh,exist search result,,
2023-12-06,588225082.1665517924,5872,1701897799,2023-12-06 14:10:14,Sodium Hyaluronate,exist search result,2023-12-06 14:10:29,106755-RUNXIN-12304
2023-12-06,1625918848.1701716604,1872,1701900626,2023-12-06 14:10:27,CHITOSAN,exist search result,2023-12-06 14:10:31,106741-HAILONGYUAN-12251
2023-12-06,1884972372.1625530407,12082,1701900357,2023-12-06 14:10:42,cane sugar,exist search result,2023-12-06 14:14:44,41130-YUWANG-11618
2023-12-06,1884972372.1625530407,12082,1701900357,2023-12-06 14:10:42,cane sugar,exist search result,2023-12-06 14:16:53,41134-YUWANG-11618
2023-12-06,1884972372.1625530407,12082,1701900357,2023-12-06 14:10:42,cane sugar,exist search result,2023-12-06 14:17:14,41130-YUWANG-11618
2023-12-06,1884972372.1625530407,12082,1701900357,2023-12-06 14:10:42,cane sugar,exist search result,2023-12-06 14:10:55,109401-000-11117-66755
2023-12-06,1798251998.1636041925,612,1701900571,2023-12-06 14:10:46,33410-106-10081-11018,exist search result,2023-12-06 14:10:49,33410-FOCUSCHEM-11018
2023-12-06,1798251998.1636041925,612,1701900571,2023-12-06 14:10:46,33410-106-10081-11018,exist search result,2023-12-06 14:44:47,33410-FOCUSCHEM-11018
2023-12-06,952695433.1608241233,13430,1701900656,2023-12-06 14:11:02,lecuine,no search result,,
2023-12-06,1642223790.1701360645,18998,1701900523,2023-12-06 14:11:24,chromium,exist search result,,
2023-12-06,588225082.1665517924,5872,1701897799,2023-12-06 14:11:38,l-glutamine,exist search result,2023-12-06 14:11:43,11780-MEIHUATECH-99999
2023-12-06,163694507.1679344678,8492,1701900505,2023-12-06 14:11:56,fulvic,exist search result,,
2023-12-06,1357785597.1694453654,14846,1701899939,2023-12-06 14:12:20,garcinia,exist search result,,
2023-12-06,158266985.1650492155,14783,1701900854,2023-12-06 14:14:19,11700-CHENGDA-99999,exist search result,2023-12-06 14:14:23,11700-CHENGDA-99999
2023-12-06,1642223790.1701360645,18998,1701900523,2023-12-06 14:14:22,Vitamin B12,exist search result,,
2023-12-06,1214212691.1654123056,7423,1701897727,2023-12-06 14:14:39,Organic Psyllium Husk 85%,exist search result,,
2023-12-06,1920783472.1693431171,20092,1701899008,2023-12-06 14:14:48,dim,exist search result,,
2023-12-06,588225082.1665517924,5872,1701897799,2023-12-06 14:14:50,noni,exist search result,2023-12-06 14:15:09,106107-LONGZE-11284
2023-12-06,1642223790.1701360645,18998,1701900523,2023-12-06 14:15:33,PQQ,exist search result,,
2023-12-06,787691725.1701892119,313,1701900940,2023-12-06 14:15:42,rhodiola risea,exist search result,,
2023-12-06,1920783472.1693431171,20092,1701899008,2023-12-06 14:16:43,Diindolylmethane,exist search result,2023-12-06 14:16:49,107462-SXGREENBE-12271
2023-12-06,787691725.1701892119,313,1701900940,2023-12-06 14:16:50,stearic acid 149,exist search result,,
2023-12-06,588225082.1665517924,5872,1701897799,2023-12-06 14:17:04,boswellia,exist search result,2023-12-06 14:18:16,52300-TRG-11248
2023-12-06,1920783472.1693431171,20092,1701899008,2023-12-06 14:17:53,chaste,exist search result,,
2023-12-06,1920783472.1693431171,20092,1701899008,2023-12-06 14:18:03,red clover,exist search result,,
2023-12-06,1025964543.1700495990,1837,1701901070,2023-12-06 14:18:03,fennel,exist search result,2023-12-06 14:18:12,108246-JKBP-12306
2023-12-06,572360719.1685036320,2166,1701901082,2023-12-06 14:18:09,rice flour,exist search result,,
2023-12-06,658515936.1680297213,192,1701901116,2023-12-06 14:18:36,Gall Fruit,exist search result,,
2023-12-06,1518974445.1685024790,17592,1701901109,2023-12-06 14:18:49,hibiscus,exist search result,,
2023-12-06,1357785597.1694453654,14846,1701899939,2023-12-06 14:19:29,107292-1421-10295-11538,no search result,,
2023-12-06,1920783472.1693431171,20092,1701899008,2023-12-06 14:20:18,ginseng,exist search result,,
2023-12-06,677049054.1638910309,13781,1701899099,2023-12-06 14:20:18,malate 2:1,exist search result,2023-12-06 14:20:28,69240-CJINDONESIA-99999
2023-12-06,1518974445.1685024790,17592,1701901109,2023-12-06 14:20:31,guggul,exist search result,,
2023-12-06,1518974445.1685024790,17592,1701901109,2023-12-06 14:21:23,zinc bis,exist search result,2023-12-06 14:21:26,99384-INNOPHOSLLC-99999
2023-12-06,1920783472.1693431171,20092,1701899008,2023-12-06 14:21:31,wild yam,exist search result,,
2023-12-06,2021715337.1685996008,888,1701901317,2023-12-06 14:21:57,copper citrate,exist search result,,
2023-12-06,709697548.1696429870,8230,1701899912,2023-12-06 14:22:12,Dutch process cocoa,exist search result,2023-12-06 14:22:44,108497-SHALIR-12649
2023-12-06,1518974445.1685024790,17592,1701901109,2023-12-06 14:22:23,magnesium,exist search result,,
2023-12-06,1214212691.1654123056,7423,1701897727,2023-12-06 14:22:28,IBCAA 2:1:1,exist search result,,
2023-12-06,1920783472.1693431171,20092,1701899008,2023-12-06 14:22:57,rhodiola,exist search result,2023-12-06 14:24:24,107586-CSCOMEXT-12292
2023-12-06,1920783472.1693431171,20092,1701899008,2023-12-06 14:22:57,rhodiola,exist search result,2023-12-06 14:23:17,30018-TRG-11248
2023-12-06,1920783472.1693431171,20092,1701899008,2023-12-06 14:22:57,rhodiola,exist search result,2023-12-06 14:24:07,109098-SHALIR-12649
2023-12-06,1920783472.1693431171,20092,1701899008,2023-12-06 14:22:57,rhodiola,exist search result,2023-12-06 14:23:37,107738-HERBGREEN-
2023-12-06,1881421015.1695215310,17592,1701900768,2023-12-06 14:23:14,Alpha Lipoic Acid 99,exist search result,2023-12-06 14:23:25,34000-TOHOPE-99999
2023-12-06,1034423870.1701901446,17008,1701901446,2023-12-06 14:24:44,creatine monohydrate,exist search result,,
2023-12-06,1580035980.1649453782,647,1701900114,2023-12-06 14:24:59,L-Alanine,exist search result,2023-12-06 14:25:00,11593-SINOGEL-10062
2023-12-06,1881421015.1695215310,17592,1701900768,2023-12-06 14:25:38,Alpha Lipoic Acid,exist search result,,
2023-12-06,1920783472.1693431171,20092,1701899008,2023-12-06 14:26:11,morninga,no search result,,
2023-12-06,1920783472.1693431171,20092,1701899008,2023-12-06 14:26:20,moringa,exist search result,,
2023-12-06,1909279608.1684177669,18811,1701901591,2023-12-06 14:26:31,theobromine,exist search result,,
2023-12-06,244423632.1701245795,14499,1701901610,2023-12-06 14:27:25,selenium,exist search result,2023-12-06 14:29:23,69090-SALVICI-99999
2023-12-06,244423632.1701245795,14499,1701901610,2023-12-06 14:27:25,selenium,exist search result,2023-12-06 14:31:31,18912-TRG-11248
2023-12-06,244423632.1701245795,14499,1701901610,2023-12-06 14:27:25,selenium,exist search result,2023-12-06 14:33:17,
2023-12-06,244423632.1701245795,14499,1701901610,2023-12-06 14:27:25,selenium,exist search result,2023-12-06 14:28:11,69090-STEL
2023-12-06,244423632.1701245795,14499,1701901610,2023-12-06 14:27:25,selenium,exist search result,2023-12-06 14:27:35,69091-NOVEL-12874
2023-12-06,244423632.1701245795,14499,1701901610,2023-12-06 14:27:25,selenium,exist search result,2023-12-06 14:28:32,106824-AOBO-11080
2023-12-06,883815102.1700161726,14338,1701901719,2023-12-06 14:28:50,pine bark,exist search result,2023-12-06 14:29:06,107359-JIANHE-10476
2023-12-06,244423632.1701245795,14499,1701901610,2023-12-06 14:30:38,tribulus,exist search result,,
2023-12-06,1213584511.1599235499,6062,1701901843,2023-12-06 14:30:43,maltodextrin,exist search result,2023-12-06 14:36:12,106051-WORLDBESTVE-11850
2023-12-06,1642223790.1701360645,18998,1701900523,2023-12-06 14:30:57,Selenuim,no search result,,
2023-12-06,244423632.1701245795,14499,1701901610,2023-12-06 14:32:34,epimedium,exist search result,,
2023-12-06,350862529.1689014641,9616,1701901941,2023-12-06 14:32:36,ghee,no search result,,
2023-12-06,1869472055.1701892206,13012,1701902045,2023-12-06 14:34:08,ginger root,exist search result,,
2023-12-06,572360719.1685036320,2166,1701901082,2023-12-06 14:34:57,rice flour,exist search result,,
2023-12-06,1213584511.1599235499,6062,1701901843,2023-12-06 14:36:11,106051-111-10575-11850,exist search result,,
2023-12-06,941577660.1649048614,15201,1701902169,2023-12-06 14:36:32,L-Theanine,exist search result,2023-12-06 14:37:05,109332-TONGSHENG-12324
2023-12-06,941577660.1649048614,15201,1701902169,2023-12-06 14:36:32,L-Theanine,exist search result,2023-12-06 14:37:08,109332-TONGSHENG-12324
2023-12-06,1275745599.1701864976,13176,1701902170,2023-12-06 14:36:43,lutein,exist search result,2023-12-06 14:37:13,23950-KINGSCI-10738
2023-12-06,941577660.1649048614,15201,1701902169,2023-12-06 14:36:49,L-Theanine,exist search result,,
2023-12-06,1881421015.1695215310,17592,1701900768,2023-12-06 14:36:55,Turmeric Root Powder,exist search result,,
2023-12-06,8538871.1691700676,19349,1701902246,2023-12-06 14:37:52,vitamin c,exist search result,2023-12-06 14:37:54,37800-QIYUAN-99999
2023-12-06,8538871.1691700676,19349,1701902246,2023-12-06 14:37:52,vitamin c,exist search result,2023-12-06 14:38:08,37800-LUWEI-10062
2023-12-06,1628734357.1681416018,18298,1701902277,2023-12-06 14:38:27,L-CARNITINE BASE,exist search result,2023-12-06 14:38:29,11670-KONCEPNUTRA-99999
2023-12-06,1517802149.1699306907,888,1701902400,2023-12-06 14:40:12,TARO POWDER,exist search result,,
2023-12-06,883815102.1700161726,14338,1701901719,2023-12-06 14:41:00,p5p,exist search result,,
2023-12-06,1881421015.1695215310,17592,1701900768,2023-12-06 14:41:07,Olive Leaf Ext. NLT 18% Oleuropein,exist search result,2023-12-06 14:46:59,38911-SOST-11706
2023-12-06,677049054.1638910309,13781,1701899099,2023-12-06 14:41:50,glutamic,exist search result,2023-12-06 14:42:16,11770-TONGSHENG-99999
2023-12-06,766256331.1692024787,20636,1701902453,2023-12-06 14:42:03,mannitol,exist search result,2023-12-06 14:43:02,109764-TIANLI-99999
2023-12-06,1950488076.1691617186,15067,1701902533,2023-12-06 14:42:22,Taurine Granular 98.5%,exist search result,,
2023-12-06,1909279608.1684177669,18811,1701901591,2023-12-06 14:42:34,theobromine,exist search result,,
2023-12-06,1275745599.1701864976,13176,1701902170,2023-12-06 14:42:58,lutein 5%,exist search result,2023-12-06 14:43:39,23950-INNOBIO-10703
2023-12-06,1275745599.1701864976,13176,1701902170,2023-12-06 14:42:58,lutein 5%,exist search result,2023-12-06 14:44:25,
2023-12-06,598519992.1699489573,(not set),1701902598,2023-12-06 14:43:18,Nattokinase,exist search result,,
2023-12-06,594976180.1686587690,20058,1701902601,2023-12-06 14:43:21,yerba mate,exist search result,,
2023-12-06,658515936.1680297213,192,1701901116,2023-12-06 14:43:22,Gall Fruit,exist search result,,
2023-12-06,598519992.1699489573,(not set),1701902598,2023-12-06 14:43:25,Vitamin K2,exist search result,,
2023-12-06,1950488076.1691617186,15067,1701902533,2023-12-06 14:43:58,Taurine Granular 98.5% 100 mesh,exist search result,,
2023-12-06,2118836612.1632255040,233,1701902649,2023-12-06 14:44:17,calcium lactate,exist search result,,
2023-12-06,1614455253.1674671988,888,1701902682,2023-12-06 14:44:43,D-MANNOSE,exist search result,2023-12-06 14:44:46,61030-SJZHUAXU-11327
2023-12-06,1798251998.1636041925,612,1701900571,2023-12-06 14:44:46,33410-106-10081-11018,exist search result,,
2023-12-06,1470746349.1697477563,15537,1701902733,2023-12-06 14:45:33,vitex agnus-cactus,exist search result,,
2023-12-06,1950488076.1691617186,15067,1701902533,2023-12-06 14:45:55,Fuchi Pharmaceutical,exist search result,,
2023-12-06,677049054.1638910309,13781,1701899099,2023-12-06 14:46:06,l-serine,exist search result,2023-12-06 14:46:07,109802-TONGSHENG-99999
2023-12-06,1881421015.1695215310,17592,1701900768,2023-12-06 14:46:47,Barley Grass Powder,exist search result,,
2023-12-06,1881421015.1695215310,17592,1701900768,2023-12-06 14:46:56,Barley Grass Powder,exist search result,,
2023-12-06,1580035980.1649453782,647,1701900114,2023-12-06 14:47:01,Bladderwrack,exist search result,,
2023-12-06,2018226630.1701902815,(not set),1701902815,2023-12-06 14:48:24,glycerin,exist search result,,
2023-12-06,1580035980.1649453782,647,1701900114,2023-12-06 14:48:59, Bladderwrack,exist search result,,
2023-12-06,598519992.1699489573,(not set),1701902598,2023-12-06 14:49:13,Vitamin K2,exist search result,,
2023-12-06,2018226630.1701902815,(not set),1701902815,2023-12-06 14:50:42,glycerin,exist search result,,
2023-12-06,1881421015.1695215310,17592,1701900768,2023-12-06 14:50:58,Caffeine Anhydrous,exist search result,,
2023-12-06,1580035980.1649453782,647,1701900114,2023-12-06 14:51:00,Creatine Citrate,exist search result,,
2023-12-06,1881421015.1695215310,17592,1701900768,2023-12-06 14:51:14,Caffeine Anhydrous,exist search result,2023-12-06 14:52:42,108718-RVPHA-12679
2023-12-06,1881421015.1695215310,17592,1701900768,2023-12-06 14:52:26,Ashwagandha Root Powder,exist search result,,
2023-12-06,1881421015.1695215310,17592,1701900768,2023-12-06 14:52:31,Ashwagandha Root Powder,exist search result,,
2023-12-06,1509281439.1701902559,(not set),1701902558,2023-12-06 14:52:36,tryptophan,exist search result,2023-12-06 14:52:44,106983-ZILANG-12324
2023-12-06,570512133.1698270014,331,1701903260,2023-12-06 14:54:48,bromelain,exist search result,2023-12-06 15:17:35,72701-KRISHNAET-99999
2023-12-06,1679070133.1701903151,233,1701903152,2023-12-06 14:54:54,calcium lactate,exist search result,2023-12-06 14:55:05,97200-PENGLAI-99999
2023-12-06,570512133.1698270014,331,1701903260,2023-12-06 14:55:26,bromelain,exist search result,,
2023-12-06,726928980.1692734507,7154,1701903340,2023-12-06 14:55:48,phosphate,exist search result,,
2023-12-06,1920783472.1693431171,20092,1701899008,2023-12-06 14:56:01,citrulline,exist search result,2023-12-06 14:56:47,17070-CJINDONESIA-99999
2023-12-06,1920783472.1693431171,20092,1701899008,2023-12-06 14:56:01,citrulline,exist search result,2023-12-06 14:57:15,17070-JINGJING-99999
2023-12-06,1867273559.1694203095,12850,1701903376,2023-12-06 14:56:22,lemon balm,exist search result,,
2023-12-06,1908522641.1701816817,1352,1701903227,2023-12-06 14:56:50,inulin,exist search result,2023-12-06 14:57:03,97140-GSYIKANG-99999
2023-12-06,246498670.1574112467,647,1701903485,2023-12-06 14:58:07,organic pea,exist search result,,
2023-12-06,1963957606.1695219906,9616,1701903493,2023-12-06 14:58:13,pure cane sugar,exist search result,,
2023-12-06,1785923839.1690413535,(not set),1701903611,2023-12-06 15:00:16,inositol,exist search result,,
2023-12-06,1712931413.1681231270,9616,1701903062,2023-12-06 15:00:20,91200-TONGSHENG-99999,exist search result,2023-12-06 15:01:13,91200-TONGSHENG-99999
2023-12-06,505139804.1671149795,5719,1701903616,2023-12-06 15:00:30,guggul,exist search result,2023-12-06 15:20:49,109074-VENKATESH-11560
2023-12-06,1686274707.1692126839,888,1701903663,2023-12-06 15:01:04,husk,exist search result,,
2023-12-06,1239068965.1696889734,19019,1701903500,2023-12-06 15:01:41,garlic,exist search result,,
2023-12-06,1982520804.1634833261,8015,1701903713,2023-12-06 15:01:54,Zhongrui,exist search result,2023-12-06 15:02:04,14050-ZHONGRUI-10556
2023-12-06,1239068965.1696889734,19019,1701903500,2023-12-06 15:02:23,garlic powder,exist search result,2023-12-06 15:02:37,63292-NOVEL-12874
2023-12-06,1950488076.1691617186,15067,1701902533,2023-12-06 15:02:51,Grand Life Science ,exist search result,,
2023-12-06,1908522641.1701816817,1352,1701903227,2023-12-06 15:03:34,chicory inulin,exist search result,2023-12-06 15:10:13,97142-NBFDS-11818
2023-12-06,1908522641.1701816817,1352,1701903227,2023-12-06 15:03:34,chicory inulin,exist search result,2023-12-06 15:04:45,107756-AMERICANBOTANICALS-11671
2023-12-06,1908522641.1701816817,1352,1701903227,2023-12-06 15:03:34,chicory inulin,exist search result,2023-12-06 15:04:09,97142-NBFDS-11818
2023-12-06,1982520804.1634833261,8015,1701903713,2023-12-06 15:03:58,xinfa,exist search result,2023-12-06 15:04:21,18650-XINFA-99999
2023-12-06,1239068965.1696889734,19019,1701903500,2023-12-06 15:04:28,resveratrol,exist search result,,
2023-12-06,1439649706.1683135041,15537,1701903857,2023-12-06 15:04:31,biotin,exist search result,2023-12-06 15:04:45,108059-TIANXIN-12542
2023-12-06,1470746349.1697477563,15537,1701902733,2023-12-06 15:04:35,xylitol dc kosher,exist search result,2023-12-06 15:04:43,37810-ZJHUAKANG-11327
2023-12-06,1470746349.1697477563,15537,1701902733,2023-12-06 15:04:35,xylitol dc kosher,exist search result,2023-12-06 15:05:00,37810-ZJHUAKANG-11327
2023-12-06,1470746349.1697477563,15537,1701902733,2023-12-06 15:04:35,xylitol dc kosher,exist search result,2023-12-06 15:04:59,37810-ZJHUAKANG-11327
2023-12-06,1470746349.1697477563,15537,1701902733,2023-12-06 15:04:35,xylitol dc kosher,exist search result,2023-12-06 15:06:10,93804-NATURABIO-11574
2023-12-06,1470746349.1697477563,15537,1701902733,2023-12-06 15:04:35,xylitol dc kosher,exist search result,2023-12-06 15:05:35,42930-PENGLAI-99999
2023-12-06,1686274707.1692126839,888,1701903663,2023-12-06 15:04:42,Ginseng,exist search result,,
2023-12-06,1884972372.1625530407,12082,1701903883,2023-12-06 15:04:51,coconut creamer,exist search result,,
2023-12-06,1470746349.1697477563,15537,1701902733,2023-12-06 15:05:30,calcium citrate,exist search result,,
2023-12-06,160726541.1667846439,426,1701903923,2023-12-06 15:05:34,coq10,exist search result,,
2023-12-06,160726541.1667846439,426,1701903923,2023-12-06 15:05:43,biotin,exist search result,2023-12-06 15:06:06,108059-TIANXIN-12542
2023-12-06,160726541.1667846439,426,1701903923,2023-12-06 15:05:43,biotin,exist search result,2023-12-06 15:05:54,
2023-12-06,1470746349.1697477563,15537,1701902733,2023-12-06 15:06:06,ashwagandha extract,exist search result,,
2023-12-06,160726541.1667846439,426,1701903923,2023-12-06 15:06:42,Diindolylmethane,exist search result,2023-12-06 15:06:47,107462-SXGREENBE-12271
2023-12-06,1802616197.1696863036,239,1701903986,2023-12-06 15:06:47,citric acid,exist search result,2023-12-06 15:07:41,63801-SUNSHINE-10062
2023-12-06,1802616197.1696863036,239,1701903986,2023-12-06 15:06:47,citric acid,exist search result,2023-12-06 15:08:30,63800-SUNSHINE-10062
2023-12-06,160726541.1667846439,426,1701903923,2023-12-06 15:07:18,Genistein,exist search result,2023-12-06 15:07:22,106773-SXGREENBE-12271
2023-12-06,726928980.1692734507,7154,1701903340,2023-12-06 15:07:23,phosphate,exist search result,2023-12-06 15:09:27,77611-HINDUSTANPHOSP-11519
2023-12-06,160726541.1667846439,426,1701903923,2023-12-06 15:08:18,Inulin,exist search result,2023-12-06 15:08:50,97140-JOYWIN-11497
2023-12-06,214865489.1701123556,3994,1701904054,2023-12-06 15:08:18,matcha,exist search result,,
2023-12-06,48562632.1681753542,15753,1701904331,2023-12-06 15:12:12,red yeast,exist search result,,
2023-12-06,1876803692.1698705914,21487,1701904342,2023-12-06 15:12:22,adcorbic acid,exist search result,,
2023-12-06,1876803692.1698705914,21487,1701904342,2023-12-06 15:12:24,black walnut,exist search result,2023-12-06 15:13:06,
2023-12-06,1884972372.1625530407,12082,1701903883,2023-12-06 15:12:51,coconut creamer,exist search result,,
2023-12-06,48562632.1681753542,15753,1701904331,2023-12-06 15:12:52,red yeast rice,exist search result,,
2023-12-06,160726541.1667846439,426,1701903923,2023-12-06 15:14:48,Genistein,exist search result,2023-12-06 15:15:07,106773-SXGREENBE-12271
2023-12-06,255883907.1701456991,8297,1701904606,2023-12-06 15:17:11,vitamin b,exist search result,,
2023-12-06,1686274707.1692126839,888,1701903663,2023-12-06 15:17:44,egg,exist search result,,
2023-12-06,739478215.1669151199,1934,1701904684,2023-12-06 15:18:07,Beta Carotene,exist search result,,
2023-12-06,739478215.1669151199,1934,1701904684,2023-12-06 15:18:16,Rhodiola,exist search result,2023-12-06 15:18:56,107942-SKYHERB-12568
2023-12-06,244423632.1701245795,14499,1701904533,2023-12-06 15:19:17,organic,exist search result,2023-12-06 15:23:32,107077-JKBP-12306
2023-12-06,244423632.1701245795,14499,1701904533,2023-12-06 15:19:17,organic,exist search result,2023-12-06 15:21:19,93802-UNICORNNTT-11782
2023-12-06,1433712825.1701904640,(not set),1701904639,2023-12-06 15:20:04,Agmatine,exist search result,,
2023-12-06,1597163498.1670040715,747,1701904810,2023-12-06 15:20:13,riboflavin,exist search result,,
2023-12-06,1950488076.1691617186,15067,1701902533,2023-12-06 15:20:24,70020-102-10086-99999,no search result,,
2023-12-06,1298172470.1697735691,2630,1701904813,2023-12-06 15:20:32,fucoid,exist search result,,
2023-12-06,726928980.1692734507,7154,1701903340,2023-12-06 15:20:35,resveratrol,exist search result,2023-12-06 15:21:16,44010-TRG-11248
2023-12-06,1298172470.1697735691,2630,1701904813,2023-12-06 15:20:51,fucoid,exist search result,2023-12-06 15:21:27,84611-CACTUS-99999
2023-12-06,1298172470.1697735691,2630,1701904813,2023-12-06 15:20:51,fucoid,exist search result,2023-12-06 15:21:41,107744-HERBGREEN-11703
2023-12-06,748702134.1699559189,(not set),1701904876,2023-12-06 15:21:26,bragg,no search result,,
2023-12-06,726928980.1692734507,7154,1701903340,2023-12-06 15:22:51,GRAPE SEED,exist search result,2023-12-06 15:23:05,10080-SOST-11706
2023-12-06,832730168.1689112514,13116,1701904983,2023-12-06 15:23:03,Organic Haskap berry  power,exist search result,,
2023-12-06,652866468.1695162105,1338,1701904929,2023-12-06 15:24:26,rosehip,exist search result,,
2023-12-06,726928980.1692734507,7154,1701903340,2023-12-06 15:25:23,ACAI,exist search result,2023-12-06 15:26:27,106109-SOST-11706
2023-12-06,883815102.1700161726,14338,1701905216,2023-12-06 15:26:56,Dihydromyricetin,exist search result,,
2023-12-06,214865489.1701123556,3994,1701904054,2023-12-06 15:26:56,matcha,exist search result,,
2023-12-06,726928980.1692734507,7154,1701903340,2023-12-06 15:27:20,ASCORBIC,exist search result,2023-12-06 15:27:27,37800-QIYUAN-99999
2023-12-06,1275745599.1701864976,13176,1701905274,2023-12-06 15:28:03,lutein,exist search result,2023-12-06 15:28:11,23950-KINGSCI-10738
2023-12-06,1867273559.1694203095,12850,1701905297,2023-12-06 15:28:25,lemon,exist search result,2023-12-06 15:30:51,109448-XAHVBT-12809
2023-12-06,1867273559.1694203095,12850,1701905297,2023-12-06 15:28:25,lemon,exist search result,2023-12-06 15:31:10,107688-TRG-11248
2023-12-06,1275745599.1701864976,13176,1701905274,2023-12-06 15:28:35,lutein,exist search result,2023-12-06 15:29:01,23950-INNOBIO-10703
2023-12-06,1774925428.1687371653,13781,1701905394,2023-12-06 15:29:55,brewer,exist search result,2023-12-06 15:30:10,43920-ANGEL-11426
2023-12-06,1526884779.1622827891,690,1701905398,2023-12-06 15:29:58,currant oil,exist search result,,
2023-12-06,883815102.1700161726,14338,1701905216,2023-12-06 15:30:43,white willow,exist search result,,
2023-12-06,1950488076.1691617186,15067,1701902533,2023-12-06 15:35:26,Milled Oat Powder - BevOat,exist search result,,
2023-12-06,1950488076.1691617186,15067,1701902533,2023-12-06 15:36:25, BevOat,no search result,,
2023-12-06,1526884779.1622827891,690,1701905398,2023-12-06 15:37:11,currant oil,exist search result,,
2023-12-06,1394882769.1676399217,424,1701905854,2023-12-06 15:37:57,vitamin e oil,exist search result,,
2023-12-06,1394882769.1676399217,424,1701905854,2023-12-06 15:38:08,vitamin e oil,exist search result,2023-12-06 15:38:12,79600-XCNHU-99999
2023-12-06,572360719.1685036320,2166,1701905958,2023-12-06 15:39:19,91302-105-10716-9999,exist search result,2023-12-06 15:39:21,
2023-12-06,594976180.1686587690,20058,1701906007,2023-12-06 15:40:16,chia,exist search result,2023-12-06 15:40:24,107810-BOTANICINNO-11877
2023-12-06,594976180.1686587690,20058,1701906007,2023-12-06 15:42:01,chia,exist search result,2023-12-06 15:42:20,107810-BOTANICINNO-11877
2023-12-06,311679578.1615239760,1964,1701905872,2023-12-06 15:42:15,Olive Leaf Ext. NLT 18% Oleuropein,exist search result,2023-12-06 15:43:27,14390-JIANHE-10476
2023-12-06,1492181287.1701906173,(not set),1701906176,2023-12-06 15:43:03,Olive Leaf Ext. NLT 18% Oleuropein,exist search result,,
2023-12-06,160726541.1667846439,426,1701903923,2023-12-06 15:43:36,Tudca,exist search result,2023-12-06 15:43:39,107951-WELLNESSNUT-12189
2023-12-06,2021715337.1685996008,888,1701906367,2023-12-06 15:46:09,Cullen,no search result,,
2023-12-06,1588200950.1701906451,(not set),1701906450,2023-12-06 15:47:39,Lumbrokinase,no search result,,
2023-12-06,311679578.1615239760,1964,1701905872,2023-12-06 15:49:33,Caffeine Anhydrous,exist search result,,
2023-12-06,(not set),(not set),1701906608,2023-12-06 15:50:06,Caffeine Anhydrous,exist search result,,
2023-12-06,572360719.1685036320,2166,1701905958,2023-12-06 15:50:23,16610-100-10063-10322,exist search result,2023-12-06 15:50:26,16610-DEXING-10322
2023-12-06,1837604759.1701906700,17587,1701906700,2023-12-06 15:56:09,citric acid,exist search result,,
2023-12-06,1936943897.1657215904,2536,1701906915,2023-12-06 15:56:16,serine,exist search result,,
2023-12-06,1837604759.1701906700,17587,1701906700,2023-12-06 15:57:23,Citric Acid USP 40-80,exist search result,,
2023-12-06,158266985.1650492155,14783,1701907076,2023-12-06 15:57:56,stevia,exist search result,2023-12-06 15:58:09,108047-SKYHERB-12568
2023-12-06,1865489102.1678122274,18814,1701907106,2023-12-06 15:58:36,organic milk thistle,exist search result,,
2023-12-06,1221872465.1698997996,20841,1701907295,2023-12-06 16:01:37,Wuhan Xinru,exist search result,,
2023-12-06,1221872465.1698997996,20841,1701907295,2023-12-06 16:01:45,Wuhan Xinru,exist search result,,
2023-12-06,675295818.1696887796,(not set),1701907330,2023-12-06 16:02:17,shatavari,exist search result,,
2023-12-06,123893178.1689260947,19931,1701907613,2023-12-06 16:07:37,cellulose,exist search result,,
2023-12-06,1279716748.1692030245,126,1701907294,2023-12-06 16:08:16,Acesulfame Potassium,exist search result,2023-12-06 16:08:27,30900-JINHE-99999
2023-12-06,1774925428.1687371653,13781,1701907727,2023-12-06 16:08:48,mullein,exist search result,,
2023-12-06,1920783472.1693431171,20092,1701907738,2023-12-06 16:09:03,cocoa powder,exist search result,,
2023-12-06,1628734357.1681416018,18298,1701907767,2023-12-06 16:09:42,silicon dioxide,exist search result,2023-12-06 16:13:10,84900-SUNHERE-11648
2023-12-06,1628734357.1681416018,18298,1701907767,2023-12-06 16:09:42,silicon dioxide,exist search result,2023-12-06 16:09:54,84900-SUNHERE-11648
2023-12-06,1920783472.1693431171,20092,1701907738,2023-12-06 16:10:09,organic cocoa powder,exist search result,,
2023-12-06,1279716748.1692030245,126,1701907294,2023-12-06 16:10:18,agmatine sulfate,exist search result,,
2023-12-06,1279716748.1692030245,126,1701907294,2023-12-06 16:10:28,agmatine sulfate,exist search result,2023-12-06 16:10:30,42380-YANGCHENG-99999
2023-12-06,1920783472.1693431171,20092,1701907738,2023-12-06 16:13:15,sea salt,exist search result,,
2023-12-06,1920783472.1693431171,20092,1701907738,2023-12-06 16:14:52,organic chocolate flavor,exist search result,,
2023-12-06,1920783472.1693431171,20092,1701907738,2023-12-06 16:15:45,organic reb a,exist search result,,
2023-12-06,1920783472.1693431171,20092,1701907738,2023-12-06 16:16:25,bitter blocker,exist search result,,
2023-12-06,677049054.1638910309,13781,1701908193,2023-12-06 16:16:34,chiro,exist search result,,
