,report_date,cookie_id,customer_id,ga_session_id,event_timestamp,search_term,search_result,after_search_click_timestamp,product_name,product_name,product_sku
441,2023-12-06,711305614.1691608816,20441,1701881807,2023-12-06 09:00:13,potassium chloride,exist search result,2023-12-06 09:07:45,Potassium Chloride 20-80 mesh by Lianyungang Jingyue Food Ingredients,Potassium Chloride 20-80 mesh by Lianyungang Jingyue Food Ingredients,107246-LYGJINGYUE-10106
442,2023-12-06,781809934.1701881565,(not set),1701881565,2023-12-06 09:02:22,ice cream cake,exist search result,,,,
443,2023-12-06,1476000961.1688151759,20248,1701882082,2023-12-06 09:03:23,astaxanthin,exist search result,2023-12-06 09:04:42,Astaxanthin 2% HPLC Powder (Natural) by Wellness Nutrition,,
444,2023-12-06,1476000961.1688151759,20248,1701882082,2023-12-06 09:03:23,astaxanthin,exist search result,2023-12-06 09:07:43,Astaxanthin 2% HPLC Powder (Natural) by Wellness Nutrition,,
445,2023-12-06,1476000961.1688151759,20248,1701882082,2023-12-06 09:03:23,astaxanthin,exist search result,2023-12-06 09:04:04,Astaxanthin 2% HPLC Powder (Natural) by Wellness Nutrition,,
446,2023-12-06,854385158.1699390146,928,1701881440,2023-12-06 09:04:38,lions mane,exist search result,,,,
447,2023-12-06,852057234.1701123390,222,1701880140,2023-12-06 09:05:07,Magnesium (as Di-Magnesium Malate),exist search result,,,,
448,2023-12-06,854385158.1699390146,928,1701881440,2023-12-06 09:05:15,shilajit,exist search result,,,,
449,2023-12-06,854385158.1699390146,928,1701881440,2023-12-06 09:05:20,meshima,exist search result,,,,
450,2023-12-06,1979919515.1700602648,987,1701881041,2023-12-06 09:05:53,Xantan,no search result,,,,
451,2023-12-06,861080322.1669826286,13814,1701882353,2023-12-06 09:06:03,beta glucans,exist search result,,,,
452,2023-12-06,1462560736.1595957636,14787,1701882376,2023-12-06 09:06:18,lions mane,exist search result,,,,
453,2023-12-06,1296606523.1666210459,888,1701872441,2023-12-06 09:06:23,ERGOCALCIFEROL,exist search result,,,,
454,2023-12-06,1979919515.1700602648,987,1701881041,2023-12-06 09:06:50,xanta,no search result,,,,
455,2023-12-06,1979919515.1700602648,987,1701881041,2023-12-06 09:07:25,xantham gum,exist search result,,,,
456,2023-12-06,1462560736.1595957636,14787,1701882376,2023-12-06 09:07:36,bacopa,exist search result,,,,
457,2023-12-06,108979563.1701721026,360,1701882078,2023-12-06 09:08:44,106114-111-10575-11850,exist search result,2023-12-06 09:08:51,Mixed Tocopherol 90% Oil by Worldbestve,Mixed Tocopherol 90% Oil by Worldbestve,106103-WORLDBESTVE-11850
458,2023-12-06,1476000961.1688151759,20248,1701882082,2023-12-06 09:09:34,zeaxanthin,exist search result,2023-12-06 09:12:23,Zeaxanthin 5% Beadlets by KS Nutripharma,Zeaxanthin 5% Beadlets by KS Nutripharma,108796-KINGSCI-10738
459,2023-12-06,1476000961.1688151759,20248,1701882082,2023-12-06 09:09:34,zeaxanthin,exist search result,2023-12-06 09:12:30,Zeaxanthin 10% HPLC by KS Nutripharma,Zeaxanthin 10% HPLC by KS Nutripharma,33212-KINGSCI-10738
460,2023-12-06,1476000961.1688151759,20248,1701882082,2023-12-06 09:09:34,zeaxanthin,exist search result,2023-12-06 09:12:50,Zeaxanthin 20% HPLC by KS Nutripharma,Zeaxanthin 20% HPLC by KS Nutripharma,25900-KINGSCI-10738
461,2023-12-06,1476000961.1688151759,20248,1701882082,2023-12-06 09:09:34,zeaxanthin,exist search result,2023-12-06 09:11:40,Zeaxanthin 5% Beadlets by KS Nutripharma,Zeaxanthin 5% Beadlets by KS Nutripharma,108796-KINGSCI-10738
462,2023-12-06,1476000961.1688151759,20248,1701882082,2023-12-06 09:09:34,zeaxanthin,exist search result,2023-12-06 09:12:08,Zeaxanthin 5%,,
463,2023-12-06,1476000961.1688151759,20248,1701882082,2023-12-06 09:09:34,zeaxanthin,exist search result,2023-12-06 09:10:50,Zeaxanthin 5%,,
464,2023-12-06,1305225951.1689871875,18061,1701882603,2023-12-06 09:10:09,saffron,exist search result,2023-12-06 09:10:12,Saffron Extract 2% Safranal (UV) by Monteloeder,Saffron Extract 2% Safranal (UV) by Monteloeder,18030-MONTELOEDER-11851
465,2023-12-06,1462560736.1595957636,14787,1701882376,2023-12-06 09:11:05,siberian ginseng,exist search result,2023-12-06 09:11:41,Siberian Ginseng Extract (Eleuthero Root Extract) 4:1 by TRG,Siberian Ginseng Extract (Eleuthero Root Extract) 4:1 by TRG,86540-TRG-11248
466,2023-12-06,1802616197.1696863036,239,1701882742,2023-12-06 09:12:35,creatine,exist search result,2023-12-06 09:12:52,Creatine Mono 80 Mesh by HK Pharmaceutical Technology,Creatine Mono 80 Mesh by HK Pharmaceutical Technology,37700-NINGXIA-10106
467,2023-12-06,1025964543.1700495990,1837,1701882773,2023-12-06 09:13:00,manganese sulfate,exist search result,,,,
468,2023-12-06,861080322.1669826286,13814,1701882353,2023-12-06 09:13:18,cordyceps,exist search result,,,,
469,2023-12-06,1275025618.1638545845,3147,1701882771,2023-12-06 09:13:22,AceCel 101 (Microcrystalline Cellulose 101 USP) by Sigachi,exist search result,2023-12-06 09:13:25,AceCel 101 (Microcrystalline Cellulose 101 USP) by Sigachi,AceCel 101 (Microcrystalline Cellulose 101 USP) by Sigachi,33802-SIGACHI-11403
470,2023-12-06,861080322.1669826286,13814,1701882353,2023-12-06 09:13:51,shitake,exist search result,,,,
471,2023-12-06,711305614.1691608816,20441,1701881807,2023-12-06 09:14:06,theobromine,exist search result,2023-12-06 09:14:29,Cocoa Extract (10% Naturally Occurring Theobromine) by Robertet,Cocoa Extract (10% Naturally Occurring Theobromine) by Robertet,106887-000-10735-12309
472,2023-12-06,2063055435.1648149822,13022,1701882833,2023-12-06 09:14:09,calcium carboante,exist search result,,,,
473,2023-12-06,2063055435.1648149822,13022,1701882833,2023-12-06 09:14:32,calcium carboante,exist search result,,,,
474,2023-12-06,347945163.1701810666,21817,1701882516,2023-12-06 09:14:43,ochra,no search result,,,,
475,2023-12-06,347945163.1701810666,21817,1701882516,2023-12-06 09:15:11,ochra,no search result,2023-12-06 09:21:39,Sassafras Leaf Powder by Mueggenburg USA,Sassafras Leaf Powder by Mueggenburg USA,108764-MUEGGEN-12533
476,2023-12-06,1884972372.1625530407,12082,1701882982,2023-12-06 09:16:24,pea protein,exist search result,2023-12-06 09:18:52,VITESSENCE™​ Pulse 1550 Pea Protein by Ingredion,VITESSENCE™​ Pulse 1550 Pea Protein by Ingredion,41139-INGREDIONCAN-99999
477,2023-12-06,1884972372.1625530407,12082,1701882982,2023-12-06 09:16:24,pea protein,exist search result,2023-12-06 09:18:57,VITESSENCE™​ Pulse 1550 Pea Protein by Ingredion,VITESSENCE™​ Pulse 1550 Pea Protein by Ingredion,41139-INGREDIONCAN-99999
478,2023-12-06,1884972372.1625530407,12082,1701882982,2023-12-06 09:16:24,pea protein,exist search result,2023-12-06 09:19:03,VITESSENCE™​ Pulse 1550 Pea Protein by Ingredion,VITESSENCE™​ Pulse 1550 Pea Protein by Ingredion,41139-INGREDIONCAN-99999
479,2023-12-06,1884972372.1625530407,12082,1701882982,2023-12-06 09:16:24,pea protein,exist search result,2023-12-06 09:46:11,Pea Protein Isolate YW800B by Yuwang Eco.,Pea Protein Isolate YW800B by Yuwang Eco.,107968-YUWANG-11618
480,2023-12-06,1884972372.1625530407,12082,1701882982,2023-12-06 09:16:24,pea protein,exist search result,2023-12-06 09:16:51,Pea Protein Isolate 80% by Yosin,Pea Protein Isolate 80% by Yosin,41121-YOSIN-11806
481,2023-12-06,1884972372.1625530407,12082,1701882982,2023-12-06 09:16:24,pea protein,exist search result,2023-12-06 09:19:05,VITESSENCE™​ Pulse 1550 Pea Protein by Ingredion,VITESSENCE™​ Pulse 1550 Pea Protein by Ingredion,41139-INGREDIONCAN-99999
482,2023-12-06,1884972372.1625530407,12082,1701882982,2023-12-06 09:16:24,pea protein,exist search result,2023-12-06 09:19:59,Pea Protein Isolate 80% (Organic) by Yosin,Pea Protein Isolate 80% (Organic) by Yosin,41125-YOSIN-11806
483,2023-12-06,1884972372.1625530407,12082,1701882982,2023-12-06 09:16:24,pea protein,exist search result,2023-12-06 09:18:13,VITESSENCE® Prista P 155 Pea Protein by Ingredion,VITESSENCE® Prista P 155 Pea Protein by Ingredion,41142-INGREDIONCAN-99999
484,2023-12-06,1884972372.1625530407,12082,1701882982,2023-12-06 09:16:24,pea protein,exist search result,2023-12-06 09:48:18,Organic Pea protein 80% Powder by Qimei,Organic Pea protein 80% Powder by Qimei,41125-QIMEI-11712
485,2023-12-06,1884972372.1625530407,12082,1701882982,2023-12-06 09:16:24,pea protein,exist search result,2023-12-06 09:55:27,Organic Pea protein 80% Powder by Qimei,Organic Pea protein 80% Powder by Qimei,41125-QIMEI-11712
486,2023-12-06,1884972372.1625530407,12082,1701882982,2023-12-06 09:16:24,pea protein,exist search result,2023-12-06 09:53:02,Pea Protein Isolate 85% by Yosin,Pea Protein Isolate 85% by Yosin,41122-YOSIN-11806
487,2023-12-06,1884972372.1625530407,12082,1701882982,2023-12-06 09:16:24,pea protein,exist search result,2023-12-06 09:50:26,Pea Protein Isolate YW800A by Yuwang Eco.,Pea Protein Isolate YW800A by Yuwang Eco.,107966-YUWANG-11618
488,2023-12-06,1884972372.1625530407,12082,1701882982,2023-12-06 09:16:24,pea protein,exist search result,2023-12-06 09:50:18,Organic Pea protein 80% Powder by Qimei,Organic Pea protein 80% Powder by Qimei,41125-QIMEI-11712
489,2023-12-06,1884972372.1625530407,12082,1701882982,2023-12-06 09:16:24,pea protein,exist search result,2023-12-06 09:46:38,Organic Pea protein 80% Powder by Qimei,Organic Pea protein 80% Powder by Qimei,41125-QIMEI-11712
490,2023-12-06,1884972372.1625530407,12082,1701882982,2023-12-06 09:16:24,pea protein,exist search result,2023-12-06 09:48:44,Pea Starch (Organic) by Yosin,Pea Starch (Organic) by Yosin,105994-YOSIN-11806
491,2023-12-06,347945163.1701810666,21817,1701882516,2023-12-06 09:17:16,Ochra Extract,exist search result,,,,
492,2023-12-06,421716469.1701882953,15959,1701882952,2023-12-06 09:17:21,navy bean flour,exist search result,,,,
493,2023-12-06,1476000961.1688151759,20248,1701882082,2023-12-06 09:17:29,lutein,exist search result,,,,
494,2023-12-06,1462560736.1595957636,14787,1701882376,2023-12-06 09:18:39,lions mane,exist search result,2023-12-06 09:18:49,Lion's Mane Mushroom Extract  50% Polysaccharide by Heking,Lion's Mane Mushroom Extract  50% Polysaccharide by Heking,109352-CSHEKING-12329
495,2023-12-06,346632870.1597934825,1834,1701883097,2023-12-06 09:18:48,Maltodextrin DE15-20 (NON-GMO ,exist search result,2023-12-06 09:18:53,Maltodextrin DE15-20 (NON-GMO & IP) by Baolingbao Biology,Maltodextrin DE15-20 (NON-GMO & IP) by Baolingbao Biology,84800-BAOLINGBAO-11648
496,2023-12-06,1793401965.1698187214,8498,1701881887,2023-12-06 09:19:38,protein powder,exist search result,2023-12-06 09:23:41,Plant Protein Powder (Vanilla Flavor) by MB Supplements,Plant Protein Powder (Vanilla Flavor) by MB Supplements,99371-MBS-99999
497,2023-12-06,1470746349.1697477563,15537,1701883187,2023-12-06 09:19:49,tryptophan,exist search result,,,,
498,2023-12-06,1476000961.1688151759,20248,1701882082,2023-12-06 09:20:35,collagen,exist search result,2023-12-06 09:21:51,Pure Marine Collagen Peptide Powder by Certified Nutraceuticals,Pure Marine Collagen Peptide Powder by Certified Nutraceuticals,69584-CERTIFIEDNUTRA-11456
499,2023-12-06,1476000961.1688151759,20248,1701882082,2023-12-06 09:20:35,collagen,exist search result,2023-12-06 09:22:48,Hydrolyzed Kollagen I.V.X.HEM™ (Eggshell Membrane Collagen) by Certified Nutraceuticals,,
500,2023-12-06,1476000961.1688151759,20248,1701882082,2023-12-06 09:20:35,collagen,exist search result,2023-12-06 09:20:49,Fish Collagen Peptide by Athos Collagen,Fish Collagen Peptide by Athos Collagen,108778-ATHOS-12773
501,2023-12-06,1268652247.1687981916,8182,1701883218,2023-12-06 09:20:55,saw palmetto oil,exist search result,,,,
502,2023-12-06,347945163.1701810666,21817,1701882516,2023-12-06 09:20:58,okra,exist search result,,,,
503,2023-12-06,677049054.1638910309,13781,1701883266,2023-12-06 09:21:14,reishi,exist search result,2023-12-06 09:22:43,Organic Reishi Mushroom Powder by Comext,Organic Reishi Mushroom Powder by Comext,108464-CSCOMEXT-12292
504,2023-12-06,347945163.1701810666,21817,1701882516,2023-12-06 09:21:28, bhindi,exist search result,,,,
505,2023-12-06,1696018102.1673462754,20428,1701883287,2023-12-06 09:21:29,glucosamine hcl,exist search result,,,,
506,2023-12-06,1476000961.1688151759,20248,1701882082,2023-12-06 09:21:41,collagen eggshell membrane,exist search result,,,,
507,2023-12-06,1182192913.1701877241,(not set),1701883306,2023-12-06 09:21:47,CARAMEL COLOR,exist search result,,,,
508,2023-12-06,861080322.1669826286,13814,1701882353,2023-12-06 09:22:44,reishi,exist search result,,,,
509,2023-12-06,1444707660.1680996878,3056,1701882954,2023-12-06 09:23:03,imulin,no search result,,,,
510,2023-12-06,861080322.1669826286,13814,1701882353,2023-12-06 09:23:15,lions mane,exist search result,,,,
511,2023-12-06,1444707660.1680996878,3056,1701882954,2023-12-06 09:23:18,inulin,exist search result,2023-12-06 09:23:44,Organic Agave Inulin Powder by NB Foods,Organic Agave Inulin Powder by NB Foods,97142-NBFDS-11818
512,2023-12-06,463240133.1700503636,9616,1701883206,2023-12-06 09:23:23,"Hi Contact: First name​,  I saw on your website that you are using (Insert Ingredients) for your pro",no search result,,,,
513,2023-12-06,463240133.1700503636,9616,1701883206,2023-12-06 09:23:36,turmeric powder,exist search result,2023-12-06 09:23:42,70321,,
514,2023-12-06,347945163.1701810666,21817,1701882516,2023-12-06 09:24:43,Abelmoschus esculentus,exist search result,,,,
515,2023-12-06,861080322.1669826286,13814,1701882353,2023-12-06 09:24:50,turkey tail,exist search result,,,,
516,2023-12-06,1444707660.1680996878,3056,1701882954,2023-12-06 09:24:50,Vitamin E,exist search result,2023-12-06 09:26:17,Vitamin E Acetate Oil (USP)by NHU,Vitamin E Acetate Oil (USP)by NHU,79600-XCNHU-99999
517,2023-12-06,1476000961.1688151759,20248,1701882082,2023-12-06 09:25:12,collagen,exist search result,2023-12-06 09:25:37,Hydrolyzed Fish Collagen Peptide 2000Dal max by WF Collagen,Hydrolyzed Fish Collagen Peptide 2000Dal max by WF Collagen,106201-WFCOLLAGEN-12240
518,2023-12-06,1506194014.1700596973,21269,1701883529,2023-12-06 09:25:31,Ningbo Jildan Health Science and Technology,exist search result,,,,
519,2023-12-06,246498670.1574112467,647,1701883551,2023-12-06 09:25:53,Calcium Citrate,exist search result,2023-12-06 09:26:02,"Calcium Citrate Powder (Calcium Citrate Tribasic Tetrahydrate , 20.5% Ca) by RZBC","Calcium Citrate Powder (Calcium Citrate Tribasic Tetrahydrate , 20.5% Ca) by RZBC",67010-RZBC-999
520,2023-12-06,1323321673.1701883532,(not set),1701883533,2023-12-06 09:26:12,lulo fruit,exist search result,2023-12-06 09:26:47,Noni Fruit Extract 5:1 by Longze Biotechnology,Noni Fruit Extract 5:1 by Longze Biotechnology,106107-LONGZE-11284
521,2023-12-06,246498670.1574112467,647,1701883551,2023-12-06 09:26:39,Calcium Citrate,exist search result,2023-12-06 09:28:52,"Calcium Citrate Powder (Calcium Citrate Tribasic Tetrahydrate , 20.5% Ca) by RZBC","Calcium Citrate Powder (Calcium Citrate Tribasic Tetrahydrate , 20.5% Ca) by RZBC",67010-RZBC-999
522,2023-12-06,861080322.1669826286,13814,1701882353,2023-12-06 09:27:06,chaga,exist search result,,,,
523,2023-12-06,788110492.1699388846,(not set),1701883659,2023-12-06 09:27:45,shilajit,exist search result,2023-12-06 09:27:51,Shilajit Powder by Novel Nutrientss,Shilajit Powder by Novel Nutrientss,109203-NOVEL-12874
524,2023-12-06,1476000961.1688151759,20248,1701882082,2023-12-06 09:27:59,probiotic blend,exist search result,2023-12-06 09:28:21,Joint & Mobility Formula – Skin & Hair Formula by Pure NSM,Joint & Mobility Formula – Skin & Hair Formula by Pure NSM,109675-PURNSM-66729
525,2023-12-06,1963957606.1695219906,9616,1701883698,2023-12-06 09:28:18,pure cane sugar,exist search result,,,,
526,2023-12-06,1755767356.1701883673,(not set),1701883672,2023-12-06 09:28:30,solanum quitoense,exist search result,,,,
527,2023-12-06,677049054.1638910309,13781,1701883266,2023-12-06 09:28:56,Chaga Mushroom Powder by Xi'an Herbs Valley,exist search result,2023-12-06 09:28:59,Chaga Mushroom Powder by Xi'an Herbs Valley,Chaga Mushroom Powder by Xi'an Herbs Valley,109315-XAHVBT-12809
528,2023-12-06,789664236.1663107124,15250,1701883604,2023-12-06 09:29:15,Sacha Inchi,exist search result,2023-12-06 09:29:18,Organic Sacha Inchi Protein Powder (60%) by Abbott Blackstone,Organic Sacha Inchi Protein Powder (60%) by Abbott Blackstone,108682-ABBOTT-12758
529,2023-12-06,550044642.1603300262,647,1701883756,2023-12-06 09:29:18,Annatto,no search result,,,,
530,2023-12-06,1323321673.1701883532,(not set),1701883533,2023-12-06 09:29:33,SOLANUM QUITOENSE FRUIT EXTRACT,exist search result,,,,
531,2023-12-06,1476000961.1688151759,20248,1701882082,2023-12-06 09:29:58,korean ginseng,exist search result,2023-12-06 09:32:23,"Panax Ginseng Leaf Extract Powder 20% Ginsenosides UV, Free Pesticide Residue by Herb Green Health",,
532,2023-12-06,1476000961.1688151759,20248,1701882082,2023-12-06 09:29:58,korean ginseng,exist search result,2023-12-06 09:30:50,Panax Ginseng Powder by Xi'an Herbs Valley,Panax Ginseng Powder by Xi'an Herbs Valley,109274-XAHVBT-12809
533,2023-12-06,1476000961.1688151759,20248,1701882082,2023-12-06 09:29:58,korean ginseng,exist search result,2023-12-06 09:31:27,Red Ginseng Powder by Xi'an Herbs Valley,Red Ginseng Powder by Xi'an Herbs Valley,109275-XAHVBT-12809
534,2023-12-06,550044642.1603300262,647,1701883756,2023-12-06 09:30:10,Chlorella,exist search result,,,,
535,2023-12-06,1257874133.1701873312,13012,1701883833,2023-12-06 09:30:33,calcium lysinate,exist search result,2023-12-06 09:30:39,Calcium Lysinate HCl 20% by Nutrisol,Calcium Lysinate HCl 20% by Nutrisol,19111-NUTRISOLLLC-99999
536,2023-12-06,550044642.1603300262,647,1701883756,2023-12-06 09:30:34,Banana,exist search result,,,,
537,2023-12-06,677049054.1638910309,13781,1701883266,2023-12-06 09:31:47,lion's mane,exist search result,2023-12-06 09:31:57,Lion's Mane Mushroom Powder by Xi'an Herbs Valley,Lion's Mane Mushroom Powder by Xi'an Herbs Valley,109094-XAHVBT-12809
538,2023-12-06,1046686984.1644270982,9173,1701883845,2023-12-06 09:31:48,Vitamin D (cholecalciferol),exist search result,2023-12-06 09:32:06,Vitamin D3 Crystal 40MIU/g by Hisound,Vitamin D3 Crystal 40MIU/g by Hisound,22244-TZHISOUND-11738
539,2023-12-06,1213584511.1599235499,6062,1701883907,2023-12-06 09:31:52,whey protein,exist search result,,,,
540,2023-12-06,861080322.1669826286,13814,1701882353,2023-12-06 09:32:21,garlic,exist search result,,,,
541,2023-12-06,350862529.1689014641,9616,1701883970,2023-12-06 09:32:52,turmeric coloring,exist search result,2023-12-06 09:37:00,Turmeric Powder by Euroasias Ingredients,Turmeric Powder by Euroasias Ingredients,109143-EUROING-99999
542,2023-12-06,1257874133.1701873312,13012,1701883833,2023-12-06 09:33:51,calcium aspartate,exist search result,,,,
543,2023-12-06,1476000961.1688151759,20248,1701882082,2023-12-06 09:34:15,astralagus,,,,,
544,2023-12-06,92478487.1664554045,4968,1701884062,2023-12-06 09:34:43,Turmeric Root Powder,exist search result,2023-12-06 09:36:21,Turmeric Root Powder (Lead 0.8ppm Max) by K. Patel ,,
545,2023-12-06,789664236.1663107124,15250,1701883604,2023-12-06 09:35:06,41121-235-10560-11806,no search result,,,,
546,2023-12-06,1476000961.1688151759,20248,1701882082,2023-12-06 09:35:17,astragalus,exist search result,2023-12-06 09:37:30,Astragalus Extract 10:1 by KS Nutripharma,Astragalus Extract 10:1 by KS Nutripharma,106722-KINGSCI-10738
547,2023-12-06,1476000961.1688151759,20248,1701882082,2023-12-06 09:35:17,astragalus,exist search result,2023-12-06 09:40:35,Serratiopeptidase Powder 2000-2600 IU/mg  by Meteoric Biopharmaceuticals,Serratiopeptidase Powder 2000-2600 IU/mg  by Meteoric Biopharmaceuticals,108371-METBIO-12626
548,2023-12-06,1476000961.1688151759,20248,1701882082,2023-12-06 09:35:17,astragalus,exist search result,2023-12-06 09:35:42,Astragalus Extract 50% Polysaccharides by TRG,Astragalus Extract 50% Polysaccharides by TRG,59410-TRG-11248
549,2023-12-06,1476000961.1688151759,20248,1701882082,2023-12-06 09:35:17,astragalus,exist search result,2023-12-06 10:07:14,Serratiopeptidase Powder 2000-2600 IU/mg  by Meteoric Biopharmaceuticals,Serratiopeptidase Powder 2000-2600 IU/mg  by Meteoric Biopharmaceuticals,108371-METBIO-12626
550,2023-12-06,789664236.1663107124,15250,1701883604,2023-12-06 09:35:30,Pea Protein Isolate,exist search result,2023-12-06 09:35:38,Pea Protein Isolate 80%,,
551,2023-12-06,1046686984.1644270982,9173,1701883845,2023-12-06 09:35:55,Folate (L-5 Methyltetrahydrofolate),no search result,,,,
552,2023-12-06,1046686984.1644270982,9173,1701883845,2023-12-06 09:36:28,Folate,exist search result,,,,
553,2023-12-06,1646079267.1701719635,8573,1701884150,2023-12-06 09:36:38,magnesium,exist search result,,,,
554,2023-12-06,360833016.1701884229,(not set),1701884228,2023-12-06 09:37:30,propolise,exist search result,,,,
555,2023-12-06,108019751.1687983737,19701,1701884211,2023-12-06 09:37:32,Goat Milk Powder,exist search result,,,,
556,2023-12-06,360833016.1701884229,9653,1701884228,2023-12-06 09:37:42,propolise,exist search result,2023-12-06 09:52:07,Reishi Bitter Melon Capsule by Fujian Xianzhilou (GanoHerb),Reishi Bitter Melon Capsule by Fujian Xianzhilou (GanoHerb),106826-XIANZHILOU-12159
557,2023-12-06,1646079267.1701719635,8573,1701884150,2023-12-06 09:37:53,magnesium,exist search result,,,,
558,2023-12-06,108019751.1687983737,19701,1701884211,2023-12-06 09:38:16,Goat Milk,exist search result,2023-12-06 09:39:15,Nisin (Z) (E234) by Jiangsu TUA,,
559,2023-12-06,350862529.1689014641,9616,1701883970,2023-12-06 09:38:32,annato,no search result,,,,
560,2023-12-06,350862529.1689014641,9616,1701883970,2023-12-06 09:38:42,annatto,no search result,,,,
561,2023-12-06,1444707660.1680996878,3056,1701882954,2023-12-06 09:39:09,glucosamine,exist search result,,,,
562,2023-12-06,1646079267.1701719635,8573,1701884150,2023-12-06 09:39:19,matcha,exist search result,,,,
563,2023-12-06,1122635106.1699982956,15537,1701884358,2023-12-06 09:39:45,cellulose,exist search result,2023-12-06 09:42:12,Microcrystalline Cellulose Powder 101 by Euroasias Ingredients,Microcrystalline Cellulose Powder 101 by Euroasias Ingredients,109058-EUROING-12639
564,2023-12-06,1122635106.1699982956,15537,1701884358,2023-12-06 09:39:45,cellulose,exist search result,2023-12-06 09:39:54,AceCel 101 (Microcrystalline Cellulose 101 USP) by Sigachi,AceCel 101 (Microcrystalline Cellulose 101 USP) by Sigachi,33802-SIGACHI-11403
565,2023-12-06,350862529.1689014641,9616,1701883970,2023-12-06 09:39:49,annatto,no search result,,,,
566,2023-12-06,1646079267.1701719635,8573,1701884150,2023-12-06 09:39:51,maca,exist search result,,,,
567,2023-12-06,1444707660.1680996878,3056,1701882954,2023-12-06 09:40:00,chondroitin sulfate,exist search result,,,,
568,2023-12-06,1646079267.1701719635,8573,1701884150,2023-12-06 09:40:29,black maca,exist search result,,,,
569,2023-12-06,1476000961.1688151759,20248,1701882082,2023-12-06 09:40:32,serrapeptase,exist search result,,,,
570,2023-12-06,173015059.1681494770,10747,1701884448,2023-12-06 09:40:53,shilajit 40%,exist search result,,,,
571,2023-12-06,1046686984.1644270982,9173,1701883845,2023-12-06 09:40:55,L-5 Methyltetrahydrofolate,no search result,,,,
572,2023-12-06,1646079267.1701719635,8573,1701884150,2023-12-06 09:40:58,black maca,exist search result,,,,
573,2023-12-06,173015059.1681494770,10747,1701884448,2023-12-06 09:41:07,shilajit 40%,exist search result,2023-12-06 09:41:09,Shilajit Extract 40% Fulvic Acid by Novel Nutrientss,Shilajit Extract 40% Fulvic Acid by Novel Nutrientss,85419-NOVEL-12874
574,2023-12-06,1646079267.1701719635,8573,1701884150,2023-12-06 09:41:09,black maca,exist search result,2023-12-06 09:41:14,Organic Maca Powder (Black Maca Root) by Comext,Organic Maca Powder (Black Maca Root) by Comext,107138-CSCOMEXT-12292
575,2023-12-06,1046686984.1644270982,9173,1701883845,2023-12-06 09:41:45,folic acid,exist search result,2023-12-06 09:41:56,Folic Acid USP by Tianxin Pharmaceutical,Folic Acid USP by Tianxin Pharmaceutical,108052-TIANXIN-12542
576,2023-12-06,108019751.1687983737,19701,1701884211,2023-12-06 09:41:55,Goat Milk Powder bulk,exist search result,,,,
577,2023-12-06,1646079267.1701719635,8573,1701884150,2023-12-06 09:42:09,oyster,exist search result,2023-12-06 09:42:30,Oyster Oligopeptide Powder by Liaoning Taiaipeptide,Oyster Oligopeptide Powder by Liaoning Taiaipeptide,99733-TAIAIPEPTIDE-99999
578,2023-12-06,1046686984.1644270982,9173,1701883845,2023-12-06 09:42:39,Vitamin b12 (methycobalamin),exist search result,,,,
579,2023-12-06,789664236.1663107124,15250,1701883604,2023-12-06 09:42:46,SACHA INCHI,exist search result,,,,
580,2023-12-06,173015059.1681494770,10747,1701884448,2023-12-06 09:42:48,shilajit 40%,exist search result,2023-12-06 09:44:08,Shilajit Extract 40% Fulvic Acid by Novel Nutrientss,Shilajit Extract 40% Fulvic Acid by Novel Nutrientss,85419-NOVEL-12874
581,2023-12-06,1050392813.1689266607,17335,1701884561,2023-12-06 09:43:01,calcium stearate,exist search result,,,,
582,2023-12-06,1646079267.1701719635,8573,1701884150,2023-12-06 09:43:02,peptide,exist search result,,,,
583,2023-12-06,271186428.1701884511,(not set),1701884511,2023-12-06 09:43:37,lion's mane,exist search result,,,,
584,2023-12-06,271186428.1701884511,(not set),1701884511,2023-12-06 09:43:42, lion's mane,exist search result,,,,
585,2023-12-06,271186428.1701884511,(not set),1701884511,2023-12-06 09:44:03, lion's mane,exist search result,2023-12-06 09:44:07,Organic Lion's Mane Mushroom Extract 50% Polysaccharides by Xi'an Herbs Valley,Organic Lion's Mane Mushroom Extract 50% Polysaccharides by Xi'an Herbs Valley,109017-XAHVBT-128
586,2023-12-06,271186428.1701884511,(not set),1701884511,2023-12-06 09:44:03, lion's mane,exist search result,2023-12-06 09:45:11,Organic Lion's Mane Powder by Biosan,Organic Lion's Mane Powder by Biosan,91804-ZJBIOSAN-11625
587,2023-12-06,271186428.1701884511,(not set),1701884511,2023-12-06 09:44:03, lion's mane,exist search result,2023-12-06 09:44:46,Organic Lion's Mane Mushroom Extract 50% Polysaccharides by Xi'an Herbs Valley,Organic Lion's Mane Mushroom Extract 50% Polysaccharides by Xi'an Herbs Valley,109017-XAHVBT-128
588,2023-12-06,1296606523.1666210459,888,1701884645,2023-12-06 09:44:10,Phenylalanine,exist search result,,,,
589,2023-12-06,1296606523.1666210459,888,1701884645,2023-12-06 09:45:00,methionine,exist search result,2023-12-06 09:45:11,"DL-Methionine by Hebei Changhao Biotechnology Co.,Ltd","DL-Methionine by Hebei Changhao Biotechnology Co.,Ltd",80200-HBCHANGHAO-99999
590,2023-12-06,1296606523.1666210459,888,1701884645,2023-12-06 09:45:41,trypto,exist search result,,,,
